model,noise_type,snr_db,case_id,category,repeat,status,audio_duration_s,cer,hyp_text,ref_text,inference_time_ms,rtf,ttfp_ms,ttff_ms,e2e_ms,error_msg
qwen3-asr,babble,15.0,d0030,product_inquiry,1,ok,41.241,6.83,您好，我想詢問凱基人壽自由型照護終身保險的照護認定標準。這個商品的照護認定跟一般長期照顧保險的認定方式有什麼不同嗎？還是說標準是一樣的？我想了解日常生活功能障礙的認定，例如進食、乳廁，以為這些項目需要幾項無法自理才符合申請條件。另外，我很想知道，如果我已經在領取其他長期照顧機構的補助，這樣還可以同時申請這個保險的給付嗎？,您好，我想詢問凱基人壽智由行照護終身保險的照護認定標準。這個商品的照護認定跟一般長期照顧保險的認定方式有什麼不同嗎，還是說標準是一樣的。我想了解日常生活功能障礙的認定，例如進食、如廁、移位這些項目，需要幾項無法自理才符合申請條件。另外我很想知道，如果我已經在領取其他長期照顧機構的補助，這樣還可以同時申請這個保險的給付嗎。,10187.3,0.247,,,,
qwen3-asr,clean,,d0015,policy_inquiry,1,ok,40.124,5.29,您好，我想詢問凱基人壽想放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以八十量表的分數為主，還是有其他標準？幾分以下才符合申請條件？如果符合長照認定的話，每個月可以領取的分期保險金是固定金額，還是依照保單面額計算？另外我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效？,您好，我想詢問凱基人壽享放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以巴氏量表的分數為主還是有其他標準，幾分以下才符合申請條件。如果符合長照認定的話，每個月可以領取的分期保險金是固定金額還是依照保單面額計算。另外我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效。,15090.4,0.376,,,,
qwen3-asr,codec,15.0,d0015,policy_inquiry,1,ok,40.124,5.88,您好，我想詢問凱基人壽想放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以八式量表的分數為主，還是有其他標準？幾分以下才符合申請條件？如果符合長照認定的話，每個月可以領取的分期保險金是固定金額，還是依照保單面額計算？另外，我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效？,您好，我想詢問凱基人壽享放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以巴氏量表的分數為主還是有其他標準，幾分以下才符合申請條件。如果符合長照認定的話，每個月可以領取的分期保險金是固定金額還是依照保單面額計算。另外我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效。,12357.8,0.308,,,,
qwen3-asr,echo,15.0,d0015,policy_inquiry,1,ok,40.124,9.41,您好，我想詢問凱基人壽想創新長期照顧終身健康保險的保障內容。我想了解一下，這張保單的承銷認定標準是以八十量表的分數為主，還是有其他標準，幾分以下才符合申請條件？如果符合承銷認定的話，每個月可以領取的分期保險金是固定金額，還是依照保單面額計算？另外，我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會根據失效。,您好，我想詢問凱基人壽享放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以巴氏量表的分數為主還是有其他標準，幾分以下才符合申請條件。如果符合長照認定的話，每個月可以領取的分期保險金是固定金額還是依照保單面額計算。另外我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效。,11329.0,0.282,,,,
qwen3-asr,babble,15.0,d0015,policy_inquiry,1,ok,40.124,6.47,您好，我想詢問凱基人壽想放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以八十量表的分數為主，還是有其他標準？幾分以下才符合申請條件？如果符合長照認定的話，每個月可以領取的分期保險金是固定金額，還是依照保單面額計算？另外，我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立？還是說主約失效附約也會跟著失效？,您好，我想詢問凱基人壽享放心長期照顧終身健康保險的保障內容。我想了解一下，這張保單的長照認定標準是以巴氏量表的分數為主還是有其他標準，幾分以下才符合申請條件。如果符合長照認定的話，每個月可以領取的分期保險金是固定金額還是依照保單面額計算。另外我記得當時有附加其他附約，想請問附約的保障內容跟主約是否完全獨立，還是說主約失效附約也會跟著失效。,11721.5,0.292,,,,
qwen3-asr,clean,,d0024,policy_change,1,ok,42.454,3.61,您好，我想詢問在凱基人壽伊卡辛安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎？還是可以直接申請？我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果？謝謝你的說明。,您好，我想詢問在凱基人壽醫卡新安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎，還是可以直接申請。我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果，謝謝妳的說明。,12278.0,0.289,,,,
qwen3-asr,codec,15.0,d0024,policy_change,1,ok,42.454,3.01,您好，我想詢問在凱基元壽醫卡新安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎？還是可以直接申請？我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果？謝謝你的說明。,您好，我想詢問在凱基人壽醫卡新安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎，還是可以直接申請。我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果，謝謝妳的說明。,13082.6,0.308,,,,
qwen3-asr,echo,15.0,d0024,policy_change,1,ok,42.454,10.24,您好，我想詢問在凱基人壽卡辛安重大傷並終身健康保險上面加保付約的問題。我目前主約已經交了幾年了，現在想要加保一些醫療相關的保約，增加住院醫療的保障。請問在現有保單上增加保約需要重新做和保審查嗎？還是可以直接申請？我有一些慢性病史，在當初投保時有填在健康告知書上，請問加保付約時這些既有的病史會不會影響保約的投保結果？謝謝你的說明。,您好，我想詢問在凱基人壽醫卡新安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎，還是可以直接申請。我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果，謝謝妳的說明。,11625.6,0.274,,,,
qwen3-asr,babble,15.0,d0024,policy_change,1,ok,42.454,4.22,您好，我想詢問在凱基人壽以卡辛安重大傷並終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎？還是可以直接申請？我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果？謝謝你的說明。,您好，我想詢問在凱基人壽醫卡新安重大傷病終身健康保險上面加掛附約的問題。我目前主約已經繳了幾年了，現在想要加保一些醫療相關的附約，增加住院醫療的保障。請問在現有保單上增加附約需要重新做核保審查嗎，還是可以直接申請。我有一些慢性病史，在當初投保時有填在健康告知書上，請問加掛附約時這些既有的病史會不會影響附約的核保結果，謝謝妳的說明。,10656.7,0.251,,,,
qwen3-asr,clean,,d0009,claim,1,ok,37.737,7.19,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損。我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎？失能等級表的話，我有看過，但不太確定他的狀況是屬於哪個等級。能不能請你協助說明判定標準？另外，如果後續有申請附件，附件期間的相關費用有沒有在保障範圍內？,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損，我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎。失能等級表的話我有看過，但不太確定他的狀況是屬於哪個等級，能不能請妳協助說明判定標準。另外如果後續有申請復健，復健期間的相關費用有沒有在保障範圍內。,15903.8,0.421,,,,
qwen3-asr,codec,15.0,d0009,claim,1,ok,37.737,7.78,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損。我想詢問凱基人壽人身意外傷害保險的適能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎？適能等級表的話，我有看過，但不太確定他的狀況是屬於哪個等級，能不能請你協助說明判定標準？另外，如果後續有申請附件，附件期間的相關費用有沒有在保障範圍內？,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損，我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎。失能等級表的話我有看過，但不太確定他的狀況是屬於哪個等級，能不能請妳協助說明判定標準。另外如果後續有申請復健，復健期間的相關費用有沒有在保障範圍內。,23704.0,0.628,,,,
qwen3-asr,echo,15.0,d0009,claim,1,ok,37.737,10.18,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損。我想詢問凱基人壽人身意外傷害保險的申保申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎？是能等級表的話，我有看過，但不太確定他的狀況是屬於哪個等級。能不能請你協助說明判定標準？另外，如果後續有申請附件，附件期間的相關費用有沒有在保障範圍內？,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損，我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎。失能等級表的話我有看過，但不太確定他的狀況是屬於哪個等級，能不能請妳協助說明判定標準。另外如果後續有申請復健，復健期間的相關費用有沒有在保障範圍內。,12128.7,0.321,,,,
qwen3-asr,babble,15.0,d0009,claim,1,ok,37.737,7.19,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損。我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎？失能等級表的話，我有看過，但不太確定他的狀況是屬於哪個等級。能不能請你協助說明判定標準？另外，如果後續有申請附件，附件期間的相關費用有沒有在保障範圍內？,您好，我先生在工地工作時發生職業傷害，造成一隻手的功能受損，我想詢問凱基人壽人身意外傷害保險的失能保險金申請事宜。我們手邊有勞保局核定的職業傷害報告，不知道這份文件可以作為申請的依據嗎。失能等級表的話我有看過，但不太確定他的狀況是屬於哪個等級，能不能請妳協助說明判定標準。另外如果後續有申請復健，復健期間的相關費用有沒有在保障範圍內。,12504.9,0.331,,,,
qwen3-asr,clean,,d0013,policy_inquiry,1,ok,36.915,3.03,您好，我有投保凱基人壽增優利率變動型年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放？如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理？另外，我想了解一下如果提前解約的話，解約金跟我已繳的保費相比是否划算。再麻煩您給我一些說明。,您好，我有投保凱基人壽增優利利率變動型年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放，如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理。另外我想了解一下如果提前解約的話，解約金跟我已繳的保費相比是否划算，再麻煩您給我一些說明。,12073.6,0.327,,,,
qwen3-asr,codec,15.0,d0013,policy_inquiry,1,ok,36.915,3.64,您好，我有投保凱基人壽增優利率變動起年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放？如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理？另外我想了解一下，如果提前解約的話，解約金跟我已繳的保費相比是否划算？再麻煩您給我一些說明。,您好，我有投保凱基人壽增優利利率變動型年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放，如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理。另外我想了解一下如果提前解約的話，解約金跟我已繳的保費相比是否划算，再麻煩您給我一些說明。,29905.4,0.81,,,,
qwen3-asr,echo,15.0,d0013,policy_inquiry,1,ok,36.915,9.7,您好，我有投保凱基人壽尊優利率變動型年金保險，想詢問一下年金幾付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每期年金幾付的金額大概是多少。請問年金的幾付方式是按月還是按年發放？如果在年金幾付期間我不進身故，剩餘的年金要怎麼處理？另外，我想了解下如果提前幾月的話，解約金跟我已繳的保費相比是否划算。再麻煩您給我一起說明。,您好，我有投保凱基人壽增優利利率變動型年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放，如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理。另外我想了解一下如果提前解約的話，解約金跟我已繳的保費相比是否划算，再麻煩您給我一些說明。,15259.6,0.413,,,,
qwen3-asr,babble,15.0,d0013,policy_inquiry,1,ok,36.915,5.45,您好，我有投保凱基人壽增優利率利率變動型年金保險，想詢問一下年金幾付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金幾付的金額大概是多少。請問年金的幾付方式是按月還是按年發放？如果在年金幾付期間我不幸身故，剩餘的年金要怎麼處理？另外我想了解一下，如果提前解約的話，解約金跟我已繳的保費相比是否划算？再麻煩您給我一些說明。,您好，我有投保凱基人壽增優利利率變動型年金保險，想詢問一下年金給付的相關問題。我想確認一下我的年金開始日是幾年幾月，以及每次年金給付的金額大概是多少。請問年金的給付方式是按月還是按年發放，如果在年金給付期間我不幸身故，剩餘的年金要怎麼處理。另外我想了解一下如果提前解約的話，解約金跟我已繳的保費相比是否划算，再麻煩您給我一些說明。,14184.1,0.384,,,,
qwen3-asr,clean,,h0001,claim,1,ok,35.483,36.28,你好，我有投保開智人壽的醫療保險。頂個月我是因為網站延段而開刀，大五天，想要請問門診手術及住院醫療保險金要安怎申請？需要準備叨一寡資料。我已經有摕到病院開的診斷證明書及收據，唔知呀，安尼嘅文件格式是有符合理賠申請的要求。麻煩你替我說明一個申請嘅流程。,你好我有投保凱基人壽的醫療保險上個月我因為盲腸炎住院開刀住了五天想請問門診手術跟住院醫療保險金要怎麼申請需要準備哪些資料我已經有拿到醫院開的診斷證明書跟收據不知道這樣的文件格式有沒有符合理賠申請的要求麻煩幫我說明一下申請的流程,13611.3,0.384,,,,
qwen3-asr,codec,15.0,h0001,claim,1,ok,35.483,31.86,你好，我有投保開之前修的醫療保險。頂個月我是因為盲腸炎住院開刀，第五天，想問門診手術及住院醫療保險金要安怎申請？需要準備叨一寡資料。我已經有摕到醫院開的診斷證明書甲收據，毋知影安尼個文件夠成是有符合理賠申請的要求。麻煩你替我說明一下申請的流程。,你好我有投保凱基人壽的醫療保險上個月我因為盲腸炎住院開刀住了五天想請問門診手術跟住院醫療保險金要怎麼申請需要準備哪些資料我已經有拿到醫院開的診斷證明書跟收據不知道這樣的文件格式有沒有符合理賠申請的要求麻煩幫我說明一下申請的流程,9767.1,0.275,,,,
qwen3-asr,echo,15.0,h0001,claim,1,ok,35.483,53.98,你好，我有淘寶達人想會醫療保險。頂個月我是因為網站中斷回到第五天，想問問最近手術中斷醫療保險定被安怎申請？需要準備叨一塊資料。我一點有摕到病友開個診斷證明書甲事故，唔知影安尼個文件個性是有符合理賠申請的要求。麻煩你替我說明一個申請的要求。,你好我有投保凱基人壽的醫療保險上個月我因為盲腸炎住院開刀住了五天想請問門診手術跟住院醫療保險金要怎麼申請需要準備哪些資料我已經有拿到醫院開的診斷證明書跟收據不知道這樣的文件格式有沒有符合理賠申請的要求麻煩幫我說明一下申請的流程,7443.8,0.21,,,,
qwen3-asr,babble,15.0,h0001,claim,1,ok,35.483,41.59,你好，我有投保開機器人修誒醫療保險。頂個月我是因為網站延段而開刀，大五天，想要請問門診手術甲大院醫療保險金要安怎申請？需要準備叨一寡資料。我已經有摕到被延開誒診斷證明書甲收據，唔知影安尼誒文件格式是有符合理賠申請誒要求。麻煩你替我說明一個申請誒流程。,你好我有投保凱基人壽的醫療保險上個月我因為盲腸炎住院開刀住了五天想請問門診手術跟住院醫療保險金要怎麼申請需要準備哪些資料我已經有拿到醫院開的診斷證明書跟收據不知道這樣的文件格式有沒有符合理賠申請的要求麻煩幫我說明一下申請的流程,8038.2,0.227,,,,
qwen3-asr,clean,,h0002,claim,1,ok,33.194,44.86,你好，我爸爸頂個月確診了肺癌第三期，目前在做化學治療。伊有淘寶開機器人手的癌症保險，我想要了解看埋會當形成多一寡防護項目。我知影有癌症頭一擺診斷的保險金，唔知影化療的費用將有發到形成。另外，若是後邊要做放射線治療的話，即嘛在保障範圍內底啊。,你好我爸爸上個月確診了肺癌第三期目前在做化學治療他有投保凱基人壽的癌症保險我想了解看看可以申請哪些給付項目我知道有癌症初次診斷的保險金不知道化療的費用有沒有辦法申請另外如果後續要做放射線治療的話這個也在保障範圍內嗎,9270.2,0.279,,,,
qwen3-asr,codec,15.0,h0002,claim,1,ok,33.194,53.27,你好，我爸爸頂個月確診啊，四眼第三期，目前在做化學治療。伊有淘寶開機器人手的完整保險。我想要了解看覓，會當形成多一寡防護項目。我知影有軟件頭一擺診斷的保險金，毋知影化療的費用，敢有發到形成。另外，若是後壁要做放射線治療的話，即嘛在保障範圍內底啊。,你好我爸爸上個月確診了肺癌第三期目前在做化學治療他有投保凱基人壽的癌症保險我想了解看看可以申請哪些給付項目我知道有癌症初次診斷的保險金不知道化療的費用有沒有辦法申請另外如果後續要做放射線治療的話這個也在保障範圍內嗎,8168.9,0.246,,,,
qwen3-asr,echo,15.0,h0002,claim,1,ok,33.194,56.07,你好，我爸爸點過位癌症啊，去醫院第三天，目前得做化療治療。伊有投保太金人壽的癌症保險。我想了解購買當身險得一寡服務項目。我知影有銀金頭一代金段的保險金，唔知影化療的費用將有發達國家，另外也是後邊要做放射線治療的位，即嘛得保障範圍內底啊。,你好我爸爸上個月確診了肺癌第三期目前在做化學治療他有投保凱基人壽的癌症保險我想了解看看可以申請哪些給付項目我知道有癌症初次診斷的保險金不知道化療的費用有沒有辦法申請另外如果後續要做放射線治療的話這個也在保障範圍內嗎,9958.1,0.3,,,,
qwen3-asr,babble,15.0,h0002,claim,1,ok,33.194,42.06,你好，我爸爸頂個月確診啊，肺炎第三期，目前在做化學治療。伊有投保開機器人手的癌症保險，我想要了解看埋會當申請多一寡防護項目。我知影有癌症頭一擺診斷的保險金，唔知影化療的費用敢有發票申請。另外，若是後壁要做放射線治療的話，即嘛在保障範圍內底啊。,你好我爸爸上個月確診了肺癌第三期目前在做化學治療他有投保凱基人壽的癌症保險我想了解看看可以申請哪些給付項目我知道有癌症初次診斷的保險金不知道化療的費用有沒有辦法申請另外如果後續要做放射線治療的話這個也在保障範圍內嗎,8677.6,0.261,,,,
qwen3-asr,clean,,h0003,claim,1,ok,37.263,43.31,你好，我媽媽因為中風住院，醫生講以符合長期照顧的四人狀況，伊有欲開始人壽的長照保險。想問一個新請長期照顧分級保險金的手續是啥？想問一個，可是會當需要什麼款的醫療文件？是欲心臟病科專科醫師開的診斷書啊？另外，我想要確定一個保單條款，有啥保費的條款？達到長照認定了後，得唔免閣六保費啊？,你好我媽媽因為中風住院醫生說她符合長期照顧的失能狀況她有買凱基人壽的長照保險想要問一下申請長期照顧分期保險金的手續是什麼請問認定失能需要什麼樣的醫療文件是要神經科專科醫師開的診斷書嗎另外我想確認保單上面有寫保費豁免的條款達到長照認定之後就不用再繳保費了嗎,9891.8,0.265,,,,
qwen3-asr,codec,15.0,h0003,claim,1,ok,37.263,44.88,你好，我媽媽因為中風斷遺，醫生講伊符合長期照顧的四齡總方，伊有欲開支人壽的長照保險。想問一個申請長期照顧分級保險頂的手續是啥？請問一個閣是會當需要甚物款的醫療文件？是欲神經科、專科醫師開個診斷書啊？另外，我想要確定一個保單頂管有啥保費的條款，達到長照認定了後，得毋免閣六保費啊？,你好我媽媽因為中風住院醫生說她符合長期照顧的失能狀況她有買凱基人壽的長照保險想要問一下申請長期照顧分期保險金的手續是什麼請問認定失能需要什麼樣的醫療文件是要神經科專科醫師開的診斷書嗎另外我想確認保單上面有寫保費豁免的條款達到長照認定之後就不用再繳保費了嗎,10263.9,0.275,,,,
qwen3-asr,echo,15.0,h0003,claim,1,ok,37.263,75.59,你好，我媽媽因為用風斷網，以前工以學習等級較高的互聯網掌控，伊有欲開始新手的賬號保養，想要問一個問題：學習等級較高問題，保養點會手手實現。請問一個問題：我是會當主要什麼款的醫療軟件？是欲使用科學專科以書開的診斷書啊？另外，我想要確定一個保單，監管社保費的條款，達到賬號訓練了後的免各社保費啊？,你好我媽媽因為中風住院醫生說她符合長期照顧的失能狀況她有買凱基人壽的長照保險想要問一下申請長期照顧分期保險金的手續是什麼請問認定失能需要什麼樣的醫療文件是要神經科專科醫師開的診斷書嗎另外我想確認保單上面有寫保費豁免的條款達到長照認定之後就不用再繳保費了嗎,15942.9,0.428,,,,
qwen3-asr,babble,15.0,h0003,claim,1,ok,37.263,40.94,你好，阮媽媽因為中風住院，醫生講伊符合長期照顧的失能狀況，伊有欲開支人壽誒長照保險，想要問一個申請長期照顧分期保險金誒手續是啥？請問一個閣是會當需要甚物款誒醫療文件？是要神經科、專科醫師開誒診斷書啊？另外，我想要確定一個保單條款有啥保費誒條款，達到長照認定了後，得毋免閣六保費啊？,你好我媽媽因為中風住院醫生說她符合長期照顧的失能狀況她有買凱基人壽的長照保險想要問一下申請長期照顧分期保險金的手續是什麼請問認定失能需要什麼樣的醫療文件是要神經科專科醫師開的診斷書嗎另外我想確認保單上面有寫保費豁免的條款達到長照認定之後就不用再繳保費了嗎,12930.0,0.347,,,,
qwen3-asr,clean,,h0004,claim,1,ok,39.837,45.38,你好，我頂禮拜才出院，我有投保開支人數的手術保險。即蓋是佇地區病院做腹部行手術。想問一個手術保險金是買安怎申請？地區病院甲醫學中心的服務金額甲會無同款。另外，我佇開刀進前攏有回診，保單條款間啊有講著住院前後門診嘛有保障。即個部分嘅費用嘛會當做費申請啊。麻煩你替我寫明一個需要準備嘅文件清單。,你好我上週剛出院我有投保凱基人壽的手術保險這次是在地區醫院做腹腔鏡手術想問一下手術保險金怎麼申請地區醫院跟醫學中心的給付金額會不一樣嗎另外我在開刀前後都有回診保單條款好像有提到住院前後門診也有保障這個部分的費用也可以一起申請嗎麻煩幫我說明一下需要準備的文件清單,11695.5,0.294,,,,
qwen3-asr,codec,15.0,h0004,claim,1,ok,39.837,45.38,你好，我頂禮拜才出院，我有投保開支人壽的手術保險，即擺是佇地區病院做腹部行手術。想要問一個手術保險金是被按怎申請？地區病院甲醫學中心的客戶經驗感會無同款。另外，我佇開刀之前攏有回診，保單條款㖏也有按照住院前後門診嘛有保障。即個部分的費用也會當即費申請啊。麻煩你替我寫成一個需要準備的文件清單。,你好我上週剛出院我有投保凱基人壽的手術保險這次是在地區醫院做腹腔鏡手術想問一下手術保險金怎麼申請地區醫院跟醫學中心的給付金額會不一樣嗎另外我在開刀前後都有回診保單條款好像有提到住院前後門診也有保障這個部分的費用也可以一起申請嗎麻煩幫我說明一下需要準備的文件清單,10446.8,0.262,,,,
qwen3-asr,echo,15.0,h0004,claim,1,ok,39.837,80.77,你好，我點個白紙雲。我有淘寶開智能鎖的超市保險。現在是白虎變雲，做不到用超市。想問問個超市保險點是被安裝實現？白虎變雲，感覺重新的修復，定義感的有更快。另外，我點回到進展，攏有回正。不斷調換，跟那有工作段，以前後夢境嘛，不將即個部分的費用嘛會當做會實現啊。麻煩你替我寫完一個需要準備的文件清單。,你好我上週剛出院我有投保凱基人壽的手術保險這次是在地區醫院做腹腔鏡手術想問一下手術保險金怎麼申請地區醫院跟醫學中心的給付金額會不一樣嗎另外我在開刀前後都有回診保單條款好像有提到住院前後門診也有保障這個部分的費用也可以一起申請嗎麻煩幫我說明一下需要準備的文件清單,11174.1,0.28,,,,
qwen3-asr,babble,15.0,h0004,claim,1,ok,39.837,43.08,你好，我今禮拜才出院，我有投保開支人數的手術保險。這次是佇地區病院做腹部行手術。想問一個手術保險金是欲按怎申請？地區病院甲醫學中心的服務金額甲會無同款。另外，我佇開刀進程攏有回診，保單條款敢若有講到住院前後門診，也有保種。即個部分嘅費用嘛會當作費申請啊。麻煩你替我說明一個需要準備嘅文件清單。,你好我上週剛出院我有投保凱基人壽的手術保險這次是在地區醫院做腹腔鏡手術想問一下手術保險金怎麼申請地區醫院跟醫學中心的給付金額會不一樣嗎另外我在開刀前後都有回診保單條款好像有提到住院前後門診也有保障這個部分的費用也可以一起申請嗎麻煩幫我說明一下需要準備的文件清單,10474.2,0.263,,,,
qwen3-asr,clean,,h0005,claim,1,ok,38.461,41.32,你好，我最近要去公司診斷出有職業病，需要長期治療。我有投保開機器人，屬於重大誒病保險。想問這個情形，有沒有符合申請重大疾病保險金誒條件？若是符合條件誒話，請問保險金是一概先賠付，還是會當分期呢？啊，還有需要準備多一些醫療證明文件。另外，想問請問提出申請到完成，和等待大概要偌儕時間？,你好我最近被公司診斷出有職業病需要長期治療我有投保凱基人壽的重大疾病保險想詢問這個情況符不符合申請重大疾病保險金的條件如果符合條件的話請問保險金是一次性給付還是可以分期領以及需要準備哪些醫療證明文件另外想請問從提出申請到完成核定大概要多少時間,9293.2,0.242,,,,
qwen3-asr,codec,15.0,h0005,claim,1,ok,38.461,38.84,你好，我最近要去公司診斷出骨職業病，需要長期治療。我有投保開智能受的重大誒電保險，想問即個情形敢有符合申請重大疾病保險金誒條件？若是符合條件誒話，請問保險金是一概性賠付啊，是會當分幾樣？啊，閣有需要準備叨一寡醫療證明文件。另外，想問請問提出申請到完成核定大概要偌儕時間？,你好我最近被公司診斷出有職業病需要長期治療我有投保凱基人壽的重大疾病保險想詢問這個情況符不符合申請重大疾病保險金的條件如果符合條件的話請問保險金是一次性給付還是可以分期領以及需要準備哪些醫療證明文件另外想請問從提出申請到完成核定大概要多少時間,8381.8,0.218,,,,
qwen3-asr,echo,15.0,h0005,claim,1,ok,38.461,46.28,你好，我最近要去公司診斷出有疾病，需要當醫治療。我有投保太低人壽的重大保險，想問問這個證件，剛有符合申請重大保險金的條件。那是符合條件的話，請問保險金是幾現付款啊？是會當問題嗎？啊，閣有需要準備多一寡醫療證件文件。另外，想問會提出申請到醫院核點大概要偌濟時間。,你好我最近被公司診斷出有職業病需要長期治療我有投保凱基人壽的重大疾病保險想詢問這個情況符不符合申請重大疾病保險金的條件如果符合條件的話請問保險金是一次性給付還是可以分期領以及需要準備哪些醫療證明文件另外想請問從提出申請到完成核定大概要多少時間,7869.2,0.205,,,,
qwen3-asr,babble,15.0,h0005,claim,1,ok,38.461,38.84,你好，我最近要去公司診斷出有職業病，需要長期治療。我有投保開機器人時的重大誒病保險，想問即個情形敢有符合申請重大疾病保險金誒條件？若是符合條件誒話，請問保險金是一概先付付啊，是會當分期嗎？啊，擱有需要準備叨一寡醫療證明文件。另外，想問請問為提出申請到完成，核電大概要偌儕時間？,你好我最近被公司診斷出有職業病需要長期治療我有投保凱基人壽的重大疾病保險想詢問這個情況符不符合申請重大疾病保險金的條件如果符合條件的話請問保險金是一次性給付還是可以分期領以及需要準備哪些醫療證明文件另外想請問從提出申請到完成核定大概要多少時間,8750.8,0.228,,,,
